book,chapter,verse,text
acts-of-the-apostles,20,27,ου γαρ υπεστειλαμην του μη αναγγειλαι υμιν πασαν την βουλην του θεου
acts-of-the-apostles,20,28,προσεχετε ουν εαυτοις και παντι τω ποιμνιω εν ω υμας το πνευμα το αγιον εθετο επισκοπους ποιμαινειν την εκκλησιαν του θεου ην περιεποιησατο δια του ιδιου αιματος
acts-of-the-apostles,20,29,εγω γαρ οιδα τουτο οτι εισελευσονται μετα την αφιξιν μου λυκοι βαρεις εις υμας μη φειδομενοι του ποιμνιου
acts-of-the-apostles,20,30,και εξ υμων αυτων αναστησονται ανδρες λαλουντες διεστραμμενα του αποσπαν τους μαθητας οπισω αυτων
acts-of-the-apostles,20,31,διο γρηγορειτε μνημονευοντες οτι τριετιαν νυκτα και ημεραν ουκ επαυσαμην μετα δακρυων νουθετων ενα εκαστον
acts-of-the-apostles,20,32,και τανυν παρατιθεμαι υμας αδελφοι τω θεω και τω λογω της χαριτος αυτου τω δυναμενω εποικοδομησαι και δουναι υμιν κληρονομιαν εν τοις ηγιασμενοις πασιν
acts-of-the-apostles,20,33,αργυριου η χρυσιου η ιματισμου ουδενος επεθυμησα
acts-of-the-apostles,20,34,αυτοι δε γινωσκετε οτι ταις χρειαις μου και τοις ουσιν μετ εμου υπηρετησαν αι χειρες αυται
acts-of-the-apostles,20,35,παντα υπεδειξα υμιν οτι ουτως κοπιωντας δει αντιλαμβανεσθαι των ασθενουντων μνημονευειν τε των λογων του κυριου ιησου οτι αυτος ειπεν μακαριον εστιν διδοναι μαλλον η λαμβανειν
acts-of-the-apostles,20,36,και ταυτα ειπων θεις τα γονατα αυτου συν πασιν αυτοις προσηυξατο
acts-of-the-apostles,20,37,ικανος δε εγενετο κλαυθμος παντων και επιπεσοντες επι τον τραχηλον του παυλου κατεφιλουν αυτον
acts-of-the-apostles,20,38,οδυνωμενοι μαλιστα επι τω λογω ω ειρηκει οτι ουκετι μελλουσιν το προσωπον αυτου θεωρειν προεπεμπον δε αυτον εις το πλοιον
acts-of-the-apostles,21,1,ως δε εγενετο αναχθηναι ημας αποσπασθεντας απ αυτων ευθυδρομησαντες ηλθομεν εις την κων τη δε εξης εις την ροδον κακειθεν εις παταρα
acts-of-the-apostles,21,2,και ευροντες πλοιον διαπερων εις φοινικην επιβαντες ανηχθημεν
acts-of-the-apostles,21,3,αναφαναντες δε την κυπρον και καταλιποντες αυτην ευωνυμον επλεομεν εις συριαν και κατηχθημεν εις τυρον εκεισε γαρ ην το πλοιον αποφορτιζομενον τον γομον
acts-of-the-apostles,21,4,και ανευροντες τους μαθητας επεμειναμεν αυτου ημερας επτα οιτινες τω παυλω ελεγον δια του πνευματος μη αναβαινειν εις ιερουσαλημ
acts-of-the-apostles,21,5,οτε δε εγενετο ημας εξαρτισαι τας ημερας εξελθοντες επορευομεθα προπεμποντων ημας παντων συν γυναιξιν και τεκνοις εως εξω της πολεως και θεντες τα γονατα επι τον αιγιαλον προσηυξαμεθα
acts-of-the-apostles,21,6,και ασπασαμενοι αλληλους επεβημεν εις το πλοιον εκεινοι δε υπεστρεψαν εις τα ιδια
acts-of-the-apostles,21,7,ημεις δε τον πλουν διανυσαντες απο τυρου κατηντησαμεν εις πτολεμαιδα και ασπασαμενοι τους αδελφους εμειναμεν ημεραν μιαν παρ αυτοις
acts-of-the-apostles,21,8,τη δε επαυριον εξελθοντες οι περι τον παυλον ηλθον εις καισαρειαν και εισελθοντες εις τον οικον φιλιππου του ευαγγελιστου του οντος εκ των επτα εμειναμεν παρ αυτω
acts-of-the-apostles,21,9,τουτω δε ησαν θυγατερες παρθενοι τεσσαρες προφητευουσαι
acts-of-the-apostles,21,10,επιμενοντων δε ημων ημερας πλειους κατηλθεν τις απο της ιουδαιας προφητης ονοματι αγαβος
acts-of-the-apostles,21,11,και ελθων προς ημας και αρας την ζωνην του παυλου δησας τε αυτου τας χειρας και τους ποδας ειπεν ταδε λεγει το πνευμα το αγιον τον ανδρα ου εστιν η ζωνη αυτη ουτως δησουσιν εν ιερουσαλημ οι ιουδαιοι και παραδωσουσιν εις χειρας εθνων
acts-of-the-apostles,21,12,ως δε ηκουσαμεν ταυτα παρεκαλουμεν ημεις τε και οι εντοπιοι του μη αναβαινειν αυτον εις ιερουσαλημ
acts-of-the-apostles,21,13,απεκριθη δε ο παυλος τι ποιειτε κλαιοντες και συνθρυπτοντες μου την καρδιαν εγω γαρ ου μονον δεθηναι αλλα και αποθανειν εις ιερουσαλημ ετοιμως εχω υπερ του ονοματος του κυριου ιησου
acts-of-the-apostles,21,14,μη πειθομενου δε αυτου ησυχασαμεν ειποντες το θελημα του κυριου γενεσθω
acts-of-the-apostles,21,15,μετα δε τας ημερας ταυτας αποσκευασαμενοι ανεβαινομεν εις ιερουσαλημ
acts-of-the-apostles,21,16,συνηλθον δε και των μαθητων απο καισαρειας συν ημιν αγοντες παρ ω ξενισθωμεν μνασωνι τινι κυπριω αρχαιω μαθητη
acts-of-the-apostles,21,17,γενομενων δε ημων εις ιεροσολυμα ασμενως εδεξαντο ημας οι αδελφοι
acts-of-the-apostles,21,18,τη δε επιουση εισηει ο παυλος συν ημιν προς ιακωβον παντες τε παρεγενοντο οι πρεσβυτεροι
acts-of-the-apostles,21,19,και ασπασαμενος αυτους εξηγειτο καθ εν εκαστον ων εποιησεν ο θεος εν τοις εθνεσιν δια της διακονιας αυτου
acts-of-the-apostles,21,20,οι δε ακουσαντες εδοξαζον τον κυριον ειπον τε αυτω θεωρεις αδελφε ποσαι μυριαδες εισιν ιουδαιων των πεπιστευκοτων και παντες ζηλωται του νομου υπαρχουσιν
